source_name,start_time,avg(e.emissions_quantity),any_value(lat),any_value(lon),capacity,co2_per_m2
Winneshiek County,2022-06-01,471.696,43.29165529019126,-91.84317345440006,407152.87,0.0012
Hancock County,2022-06-01,2993.656,41.00187629042418,-83.6664289900535,3446290.552,0.0009
Bristol Independent City,2022-06-01,451.873,36.61383955485464,-82.16404648709171,312823.977,0.0014
Alfalfa County,2022-06-01,36.147,36.7317754273914,-98.32523950392246,43277.051,0.0008
Morrison County,2022-06-01,322.564,46.01258249667286,-94.26710338352984,172872.656,0.0019
Oglethorpe County,2022-06-01,109.081,33.88087281971993,-83.08059787153694,63068.848,0.0017
Adams County,2022-06-01,1359.577,39.98822991150662,-91.18807548949428,2105497.37,0.0006
Bannock County,2022-06-01,2671.918,42.67062007086058,-112.22435416445067,1423350.679,0.0019
Granville County,2022-06-01,666.959,36.30483816622573,-78.6548291091918,381047.952,0.0018
Lamar County,2022-06-01,236.911,33.076499581651454,-84.13941766501752,85673.146,0.0028
Yazoo County,2022-06-01,346.643,32.78002142456705,-90.39606935443312,259657.501,0.0013
Harper County,2022-06-01,2.908,36.78758785112191,-99.66732816284072,2723.016,0.0011
San Diego County,2022-06-01,54823.996,33.02129794546108,-116.83449480382774,45151124.805,0.0012
Harper County,2022-06-01,70.407,37.193173016722575,-98.07601343764036,88540.357,0.0008
Mower County,2022-06-01,935.781,43.674409679920224,-92.75360522261118,557831.864,0.0017
Gaines County,2022-06-01,431.246,32.741273278793614,-102.6337852279551,588493.673,0.0007
Seneca County,2022-06-01,1333.722,41.12398985169737,-83.12771303307528,1086938.901,0.0012
Portage County,2022-06-01,2599.042,44.47603759594518,-89.50142226970023,1897856.966,0.0014
Cass County,2022-06-01,158.349,46.948891965495555,-94.32574334383084,66830.1,0.0024
Ward County,2022-06-01,1921.935,48.22095143093778,-101.5410805798043,1202514.448,0.0016
Dallas County,2022-06-01,82561.0,32.76799712751374,-96.77933120711305,83258217.986,0.001
Stephenson County,2022-06-01,713.446,42.354104462161594,-89.66280880401375,591667.77,0.0012
Mason County,2022-06-01,9.374,30.717768374265848,-99.22664801345624,11715.979,0.0008
Cass County,2022-06-01,136.587,41.330783411484184,-94.92892201015984,145551.521,0.0009
Nome Census Area,2022-06-01,282.125,64.80982621472826,-164.44248996888118,5145.689,0.0548
Hood River County,2022-06-01,480.24,45.52080308259752,-121.6516233858049,219387.009,0.0022
Carroll County,2022-06-01,111.099,39.426187485913545,-93.50997202628356,190325.932,0.0006
Kent County,2022-06-01,229.497,39.23943431015248,-76.08953698263775,106474.04,0.0022
Miami County,2022-06-01,343.149,38.564009452645635,-94.83825546704183,213831.343,0.0016
Tunica County,2022-06-01,183.531,34.65494623204865,-90.37662973757968,198212.082,0.0009
Anson County,2022-06-01,285.096,34.97360553108599,-80.10312726503595,227603.542,0.0013
Manassas Park Independent City,2022-06-01,625.608,38.774949486425534,-77.45184069159112,283834.653,0.0022
Craig County,2022-06-01,0.576,37.48296293585088,-80.21156856577936,220.248,0.0026
Monona County,2022-06-01,122.416,42.05128655060215,-95.95975561125718,120820.709,0.001
Dickey County,2022-06-01,115.434,46.1089452115426,-98.50677994188376,85110.846,0.0014
Marshall County,2022-06-01,503.417,36.88427191670644,-88.33000270858524,1688582.493,0.0003
Brantley County,2022-06-01,79.63,31.196782270412964,-81.98181978111495,42287.616,0.0019
Nobles County,2022-06-01,709.072,43.677685860797126,-95.75365663887604,489465.671,0.0014
Brown County,2022-06-01,9781.015,44.45242583797532,-88.00412183462286,8358354.994,0.0012
Hillsborough County,2022-06-01,25366.157,27.88883806270483,-82.37838143043462,20556691.554,0.0012
Chilton County,2022-06-01,507.619,32.84778061410106,-86.71917408074101,342244.464,0.0015
Adair County,2022-06-01,42.653,37.10447655950445,-85.28031371201332,32627.726,0.0013
Phillips County,2022-06-01,20.298,48.26015709094528,-107.91290471721756,13045.163,0.0016
Smith County,2022-06-01,215.101,36.252549544185825,-85.95757099474677,153277.876,0.0014
Martin County,2022-06-01,2277.145,27.09729378761793,-80.32050027141416,2003634.15,0.0011
Osage County,2022-06-01,171.15,38.463798909144174,-91.85987490519987,152724.426,0.0011
Saint Helena Parish,2022-06-01,15.31,30.82224172505188,-90.71055579148786,7477.8,0.002
Saint Johns County,2022-06-01,1869.594,29.93862238183688,-81.33668286223231,1215482.428,0.0015
Vernon County,2022-06-01,240.696,37.85028913279397,-94.3422822865134,229692.883,0.001
Oconee County,2022-06-01,1124.407,34.75453024750071,-83.0655218778297,652243.53,0.0017
Grundy County,2022-06-01,206.662,40.114146709986294,-93.5666912234726,244000.054,0.0008
Phillips County,2022-06-01,49.925,39.78526365995934,-99.34742196109352,56535.783,0.0009
Long County,2022-06-01,37.671,31.75248256783437,-81.74551886641916,17353.496,0.0022
Lake Superior,2022-06-01,233.305,47.2791774857941,-87.69599145025953,83374.712,0.0028
Foard County,2022-06-01,1.371,33.97386830209186,-99.7802793129278,1029.48,0.0013
La Salle County,2022-06-01,2878.381,41.34494963425202,-88.88710990971018,2782427.988,0.001
Lake County,2022-06-01,3220.158,28.768607590618796,-81.70953239957652,2561022.853,0.0013
McLean County,2022-06-01,72.69,47.606930042448695,-101.32249391615292,82055.636,0.0009
Dickenson County,2022-06-01,19.339,37.12585000505731,-82.34923317431229,6317.143,0.0031
Clarke County,2022-06-01,2540.878,33.95139527251125,-83.3671465123201,2165086.99,0.0012
Indian River County,2022-06-01,1398.986,27.71410850237989,-80.49212987933188,1345441.867,0.001
Clinton County,2022-06-01,596.766,40.30253153968098,-86.4753033661261,512810.483,0.0012
Des Moines County,2022-06-01,992.18,40.92266860259698,-91.18217169928036,1101163.813,0.0009
Le Flore County,2022-06-01,349.919,34.90050425194211,-94.7042089679096,279363.734,0.0013
Rio Blanco County,2022-06-01,56.323,39.98044667275583,-108.21615413663206,48508.396,0.0012
Monroe County,2022-06-01,51.395,34.67835479048246,-91.20373272671078,40259.659,0.0013
Nemaha County,2022-06-01,120.284,39.78387362006407,-96.01337471360074,177426.766,0.0007
Comanche County,2022-06-01,73.328,31.94770418884329,-98.5591473875781,106002.322,0.0007
Jefferson County,2022-06-01,1806.513,38.26482234290639,-90.53725089688028,1189667.9,0.0015
Niagara County,2022-06-01,4404.791,43.201908474128714,-78.74225109677987,3044356.611,0.0014
Rio Grande County,2022-06-01,159.579,37.580534757884266,-106.38297751053815,118510.158,0.0013
Union County,2022-06-01,756.183,34.68942846462021,-81.61893810028798,495720.176,0.0015
Haskell County,2022-06-01,66.093,35.22472170412804,-95.11667896595768,59929.148,0.0011
Carter County,2022-06-01,770.077,36.29273152688134,-82.12814408425992,395855.815,0.0019
Cattaraugus County,2022-06-01,1073.67,42.24835659613805,-78.67946537085085,407049.364,0.0026
Lewis County,2022-06-01,30.166,46.237840460954864,-116.42685151589704,12761.367,0.0024
Fayette County,2022-06-01,5743.429,38.04252189564464,-84.45889353570949,5891653.412,0.001
Owyhee County,2022-06-01,45.788,42.582055712656,-116.170417008492,21246.71,0.0022
Griggs County,2022-06-01,65.762,47.45774910946656,-98.23822396007276,53061.66,0.0012
Creek County,2022-06-01,1014.741,35.902092278349734,-96.37184938533314,812554.489,0.0012
Outagamie County,2022-06-01,6542.233,44.41598774295938,-88.4654342209336,6160564.163,0.0011
Kent County,2022-06-01,15600.222,43.03106584862527,-85.55047132044132,12368107.027,0.0013
Inyo County,2022-06-01,184.862,36.511403917180026,-117.41198453845314,101126.933,0.0018
Warren County,2022-06-01,120.577,33.409063684727066,-82.67681374923882,102005.399,0.0012
Hamilton County,2022-06-01,9.351,37.99924770681303,-101.79059998645069,21562.541,0.0004
Union Parish,2022-06-01,133.5,32.832818985423096,-92.37443255269494,107669.7,0.0012
Dakota County,2022-06-01,809.982,42.39294634872898,-96.56481998790814,479058.147,0.0017
Chester County,2022-06-01,134.225,35.420906930247185,-88.61560319582901,72687.053,0.0018
Baldwin County,2022-06-01,2436.268,30.60438135411614,-87.75543479348913,1939644.661,0.0013
Clay County,2022-06-01,103.027,33.2691896812039,-85.86057479615681,102352.221,0.001
McLeod County,2022-06-01,959.852,44.8244190650767,-94.27087504019406,760368.824,0.0013
Custer County,2022-06-01,60.085,43.67668712180275,-103.4524571069649,21335.793,0.0028
Glascock County,2022-06-01,7.306,33.22932955830494,-82.6107229223224,7665.638,0.001
Forest County,2022-06-01,134.959,45.66763254430463,-88.77025138756503,56837.723,0.0024
Shiawassee County,2022-06-01,889.215,42.95416605378514,-84.14785941592235,450672.754,0.002
Cibola County,2022-06-01,235.814,34.91401860972116,-107.9987514015617,115303.857,0.002
Calhoun County,2022-06-01,33.13,33.557468537572646,-92.5034814967404,45224.973,0.0007
Grundy County,2022-06-01,76.241,35.388639636404,-85.72274530573009,36785.209,0.0021
Eddy County,2022-06-01,646.467,32.47245521274371,-104.2999179709488,928550.736,0.0007
Bartow County,2022-06-01,3624.952,34.23792671551421,-84.84078445418845,3260710.536,0.0011
Gray County,2022-06-01,334.17,35.40189100711504,-100.81341381147529,509832.589,0.0007
Harding County,2022-06-01,3.851,45.57978723354539,-103.49749774610216,3466.118,0.0011
Boone County,2022-06-01,1494.288,42.326129849043554,-88.82273736500352,1397879.429,0.0011
Kalawao County,2022-06-01,0.589,21.274267116793173,-156.95119564638537,260.158,0.0023
Searcy County,2022-06-01,15.063,35.91093471489716,-92.69984162405102,9405.252,0.0016
Washington County,2022-06-01,1801.759,36.29354832897849,-82.49802834919198,1446180.344,0.0012
Cortland County,2022-06-01,542.716,42.59504573830048,-76.07088388514212,209449.671,0.0026
Lane County,2022-06-01,9940.919,43.94671243743728,-122.92594608685869,6657804.956,0.0015
Morrow County,2022-06-01,590.097,40.52383528486081,-82.79406144694426,301768.86,0.002
Washakie County,2022-06-01,104.538,43.903714164226905,-107.68177367715552,57245.324,0.0018
Hancock County,2022-06-01,2232.391,40.52254317076553,-80.57326325058885,1144721.893,0.002
Benzie County,2022-06-01,145.469,44.63807901854656,-86.015916633924,45055.904,0.0032
Winnebago County,2022-06-01,8286.954,42.33937644537586,-89.16156714077331,6246130.489,0.0013
Leon County,2022-06-01,5637.862,30.458461256709526,-84.27766834662326,5160933.849,0.0011
Douglas County,2022-06-01,657.035,38.912639562329815,-119.6163969185806,480425.831,0.0014
Bennington County,2022-06-01,381.868,43.0351654943757,-73.09382147308987,123711.517,0.0031
Monroe County,2022-06-01,591.812,35.44322567588908,-84.25311359508677,400165.046,0.0015
Schoharie County,2022-06-01,253.571,42.587403457183115,-74.44250358477744,121863.29,0.0021
Lumpkin County,2022-06-01,463.662,34.57209948321443,-84.00303378093956,189805.591,0.0024
Lake County,2022-06-01,21925.346,42.32569131836933,-88.00277248770377,14267838.176,0.0015
Edmunds County,2022-06-01,52.117,45.41956227588767,-99.21851711363708,64532.394,0.0008
Sandoval County,2022-06-01,1050.32,35.689322686292975,-106.86215216704214,809375.449,0.0013
Scott County,2022-06-01,318.458,32.4054602905283,-89.5396361246434,237263.436,0.0013
Tioga County,2022-06-01,330.12,41.77249700695237,-77.25443637654506,131974.265,0.0025
Hood County,2022-06-01,476.917,32.42875950278173,-97.83129152336312,368832.862,0.0013
Turner County,2022-06-01,154.489,31.716403578198953,-83.62413865858588,129711.607,0.0012
Clark County,2022-06-01,157.664,39.33442750632798,-87.78820891930631,159099.311,0.001
Seward County,2022-06-01,175.673,40.87275735584547,-97.138813200856,162262.328,0.0011
Chariton County,2022-06-01,104.19,39.51515553973075,-92.96705141090854,125285.537,0.0008
Kendall County,2022-06-01,4160.549,41.59096449364217,-88.42975997127841,2349794.756,0.0018
Corson County,2022-06-01,13.639,45.70805059581349,-101.19672887002022,2887.291,0.0047
Rich County,2022-06-01,2.27,41.63370087063977,-111.24343128470252,1100.481,0.0021
De Kalb County,2022-06-01,161.634,39.89106902054879,-94.40739354985764,100803.363,0.0016
Rush County,2022-06-01,143.806,39.62057277479453,-85.46579089262666,127445.919,0.0011
Peach County,2022-06-01,548.937,32.568632719342006,-83.82725176012693,351267.386,0.0016
Chaves County,2022-06-01,608.301,33.36434167837271,-104.46408301989754,577978.76,0.0011
McLean County,2022-06-01,41.634,37.52936353176281,-87.26361244891308,40497.443,0.001
Latimer County,2022-06-01,73.083,34.8760539026354,-95.25065442192133,66788.592,0.0011
Taylor County,2022-06-01,61.221,40.737307216440385,-94.69801713776783,47156.006,0.0013
Perry County,2022-06-01,50.291,35.64337669294026,-87.85922639340878,32901.006,0.0015
Tuolumne County,2022-06-01,451.733,38.027776428938466,-119.95396528206012,253614.719,0.0018
Sutton County,2022-06-01,32.21,30.49722378034495,-100.53607242657968,38176.263,0.0008
Cloud County,2022-06-01,142.306,39.48093319409494,-97.6488130486258,162823.547,0.0009
Cavalier County,2022-06-01,91.67,48.77199819778739,-98.46725713008124,93865.891,0.001
Beaver County,2022-06-01,43.343,36.74878908728866,-100.47722734206734,65270.914,0.0007
Oxford County,2022-06-01,864.688,44.50063472954607,-70.75677904106117,338475.223,0.0026
Pershing County,2022-06-01,3.766,40.439686697329265,-118.40344832431695,6725.623,0.0006
Box Elder County,2022-06-01,1100.036,41.5216060644563,-113.08096485244693,909447.961,0.0012
Brown County,2022-06-01,57.688,42.431085384999655,-99.92926797199728,49132.911,0.0012
Marquette County,2022-06-01,1859.745,46.43183809798496,-87.64327012875042,979510.599,0.0019
Morgan County,2022-06-01,56.692,39.62027585856853,-81.85288167948677,37537.015,0.0015
Ada County,2022-06-01,13592.018,43.45043165030778,-116.2403129337941,8879498.01,0.0015
Cameron County,2022-06-01,5617.229,26.1672199881528,-97.37837827067531,3474391.873,0.0016
Cottonwood County,2022-06-01,250.627,44.00920170605905,-95.18160350797422,174505.124,0.0014
Smith County,2022-06-01,126.802,32.01652305941375,-89.50644023954428,134947.766,0.0009
Irion County,2022-06-01,1.348,31.303583808511473,-100.9806650306042,21266.628,0.0001
Lancaster County,2022-06-01,12276.595,40.04311829745621,-76.24762936685273,7371868.445,0.0017
Lee County,2022-06-01,2550.05,32.60146816141524,-85.35557217968947,2486793.904,0.001
Stearns County,2022-06-01,4395.136,45.55343267993922,-94.61248454425672,2747657.59,0.0016
Jersey County,2022-06-01,217.066,39.086173956300456,-90.3569162821337,187518.131,0.0012
Miami-Dade County,2022-06-01,58457.958,25.592798865590915,-80.44568008621407,33607923.803,0.0017
Habersham County,2022-06-01,481.828,34.63097364771167,-83.53107552822469,220518.309,0.0022
Worth County,2022-06-01,61.14,43.380125061084776,-93.26054938218714,57063.76,0.0011
Union County,2022-06-01,87.376,36.28826141453401,-83.83770423598394,34151.998,0.0026
Rockingham County,2022-06-01,7199.18,42.97656304237069,-70.99722853291291,2794049.212,0.0026
Mecklenburg County,2022-06-01,22841.103,35.248860144913834,-80.83349813705523,21777737.737,0.001
Lamar County,2022-06-01,729.891,33.667145142529236,-95.5717177920094,885058.617,0.0008
McHenry County,2022-06-01,6648.213,42.326739747372834,-88.45141729453431,4007407.465,0.0017
Sagadahoc County,2022-06-01,454.558,43.85487847215932,-69.82377934098929,255704.551,0.0018
Carbon County,2022-06-01,669.345,40.918653496128705,-75.70761662924946,216241.874,0.0031
Logan County,2022-06-01,653.677,40.388185804951355,-83.76575995343943,950257.163,0.0007
Carroll County,2022-06-01,231.347,40.58298368877901,-86.56345456162144,190154.564,0.0012
Webster County,2022-06-01,29.812,37.518717628272775,-87.68271739055145,23151.538,0.0013
Cleveland County,2022-06-01,2059.428,35.333566722156796,-81.55507945868095,1229131.97,0.0017
Washington County,2022-06-01,151.942,37.75324394101001,-85.17461641864075,138447.224,0.0011
Independence County,2022-06-01,654.572,35.74193464249603,-91.56954717217374,662712.271,0.001
Boundary County,2022-06-01,171.381,48.76744163310523,-116.4634478737806,55669.932,0.0031
Ketchikan Gateway Borough,2022-06-01,533.221,55.52273746012248,-131.42662675326292,27564.285,0.0193
Stewart County,2022-06-01,180.954,36.50134853887143,-87.83856254726669,268861.242,0.0007
Washington County,2022-06-01,704.46,33.28225057329784,-90.94760804113136,667938.372,0.0011
Rhea County,2022-06-01,678.65,35.609188757222924,-84.92441657962553,600431.32,0.0011
Carroll County,2022-06-01,9.643,33.44968308601703,-89.92031567722773,5127.528,0.0019
Osceola County,2022-06-01,124.581,43.38094561953396,-95.6228773880746,196957.384,0.0006
Calaveras County,2022-06-01,117.628,38.204733490589106,-120.5519603705116,72062.917,0.0016
Crawford County,2022-06-01,352.15,42.03585615446183,-95.38221563697483,250361.631,0.0014
Madison County,2022-06-01,2495.626,35.60838661098388,-88.83968970224151,2106264.605,0.0012
Isle of Wight County,2022-06-01,678.445,36.90607329722385,-76.71020596252441,447926.829,0.0015
Logan County,2022-06-01,42.73,46.456756376798886,-99.47689731396696,35420.048,0.0012
Douglas County,2022-06-01,14964.098,41.29548734799247,-96.15380812774116,13578627.507,0.0011
Madison County,2022-06-01,980.502,43.784836880358355,-111.65648329126216,308289.256,0.0032
Clayton County,2022-06-01,8239.195,33.54211321099091,-84.35763661869053,8389352.357,0.001
Jackson County,2022-06-01,908.478,37.7858821959446,-89.38302923305486,737552.296,0.0012
Hancock County,2022-06-01,649.854,44.47572343976862,-68.33096033948077,348398.437,0.0019
Craig County,2022-06-01,203.595,36.762135576195654,-95.2092653590681,195812.613,0.001
