source_name,any_value(e.start_time),iso3_country,sum(e.emissions_quantity),capacity,co2_per_m2
Cleveland County,2021-01-01,USA,4102.30668,28324.444,0.1448
Powell County,2021-01-01,USA,7262.517069999999,50183.533,0.1447
Franklin County,2021-01-01,USA,19573.066920000005,135341.177,0.1446
Hennepin County,2021-01-01,USA,3298017.0318299993,22804770.517,0.1446
Dorchester County,2021-01-01,USA,123961.35712000002,857895.426,0.1445
Augusta County,2021-01-01,USA,103825.95637999996,718448.008,0.1445
Meeker County,2021-01-01,USA,31015.192170000006,214655.598,0.1445
Chambers County,2021-01-01,USA,56900.834769999994,393927.579,0.1444
James City County,2021-01-01,USA,209069.01299999995,1448157.174,0.1444
Hooker County,2021-01-01,USA,1499.2397099999998,10382.954,0.1444
Hagerstown Urban Area,2021-01-01,USA,628909.2883300001,4358446.824,0.1443
Pacific County,2021-01-01,USA,16601.492140000006,115078.56,0.1443
Hays County,2021-01-01,USA,239376.58087999996,1658357.205,0.1443
Woodford County,2021-01-01,USA,41992.798900000016,291217.502,0.1442
Aitkin County,2021-01-01,USA,25058.235009999993,173845.77,0.1441
Carbon County,2021-01-01,USA,5065.066770000001,35146.704,0.1441
Ottawa County,2021-01-01,USA,646047.0510600001,4487371.432,0.144
Las Animas County,2021-01-01,USA,14004.821510000002,97262.91,0.144
Allegan County,2021-01-01,USA,194469.32717,1350555.139,0.144
Smith County,2021-01-01,USA,22058.44809,153277.876,0.1439
Dade County,2021-01-01,USA,28860.577119999994,200628.73,0.1439
Johnson County,2021-01-01,USA,34501.1046,239761.679,0.1439
Columbus Urban Area,2021-01-01,USA,5754311.502800002,39990865.083,0.1439
Douglas County,2021-01-01,USA,433666.12591000006,3015690.002,0.1438
Trigg County,2021-01-01,USA,12072.71115,83932.528,0.1438
Knox County,2021-01-01,USA,13219.15107,91980.232,0.1437
Bulloch County,2021-01-01,USA,121590.62822000001,846363.472,0.1437
San Antonio Urban Area,2021-01-01,USA,4347088.44864,30252787.476,0.1437
Sheridan County,2021-01-01,USA,1892.9643699999995,13180.126,0.1436
Delaware County,2021-01-01,USA,910617.91404,6343118.375,0.1436
Morgan County,2021-01-01,USA,5390.683669999999,37537.015,0.1436
Warren County,2021-01-01,USA,75579.07156999999,527077.729,0.1434
Morton County,2021-01-01,USA,111875.9598,781162.261,0.1432
Poinsett County,2021-01-01,USA,28843.795889999998,201361.125,0.1432
Giles County,2021-01-01,USA,28394.605090000005,198268.428,0.1432
Burleigh County,2021-01-01,USA,247887.54867000002,1732143.011,0.1431
San Juan County,2021-01-01,USA,6997.285450000002,48892.405,0.1431
Oconto County,2021-01-01,USA,45184.33094,315842.87,0.1431
Rowan County,2021-01-01,USA,243282.20179000005,1701290.131,0.143
Adair County,2021-01-01,USA,51691.68804999999,361382.054,0.143
Clearwater County,2021-01-01,USA,14815.69401,103689.895,0.1429
Larue County,2021-01-01,USA,4449.93819,31137.655,0.1429
Baldwin County,2021-01-01,USA,80574.70801000002,563859.663,0.1429
Blue Earth County,2021-01-01,USA,223361.8158,1564049.857,0.1428
Calhoun County,2021-01-01,USA,3286.3395200000004,23019.405,0.1428
Harford County,2021-01-01,USA,519375.63730000023,3637275.738,0.1428
Johnson County,2021-01-01,USA,2092.4358300000004,14664.916,0.1427
Kittitas County,2021-01-01,USA,94499.93558,662430.019,0.1427
Bismarck Urban Area,2021-01-01,USA,344316.35714,2414700.389,0.1426
Jackson County,2021-01-01,USA,936.6484400000002,6566.978,0.1426
Barnes County,2021-01-01,USA,26702.129869999997,187297.437,0.1426
Franklin County,2021-01-01,USA,20686.82961,145034.757,0.1426
Cabarrus County,2021-01-01,USA,405520.73768,2845325.296,0.1425
Greensville County,2021-01-01,USA,5365.696470000001,37692.779,0.1424
Marshall County,2021-01-01,USA,89732.95858000002,630083.443,0.1424
Mercer County,2021-01-01,USA,196467.60418000002,1379391.605,0.1424
Longmont Urban Area,2021-01-01,USA,285540.1915799999,2007159.063,0.1423
Gooding County,2021-01-01,USA,15269.88109,107270.215,0.1423
Whitman County,2021-01-01,USA,114510.81893999994,804726.659,0.1423
Henry County,2021-01-01,USA,42042.68352999999,295674.773,0.1422
Bremer County,2021-01-01,USA,33001.056110000005,232059.55,0.1422
Abbeville County,2021-01-01,USA,28644.22176,201605.089,0.1421
Neshoba County,2021-01-01,USA,28463.752420000004,200386.898,0.142
Sussex County,2021-01-01,USA,301173.01240000007,2122696.825,0.1419
Wexford County,2021-01-01,USA,71539.84784999998,504967.632,0.1417
Weber County,2021-01-01,USA,563936.9511499997,3983313.175,0.1416
Delaware County,2021-01-01,USA,210756.06098000004,1489755.767,0.1415
Nobles County,2021-01-01,USA,69242.63444000001,489465.671,0.1415
Jones County,2021-01-01,USA,13581.994399999998,96001.344,0.1415
Milwaukee County,2021-01-01,USA,3050907.1138900006,21569310.934,0.1414
Buncombe County,2021-01-01,USA,377761.0838999999,2670973.613,0.1414
Stevens County,2021-01-01,USA,37377.35236999999,264577.156,0.1413
Lonoke County,2021-01-01,USA,65478.08634000001,463402.678,0.1413
Todd County,2021-01-01,USA,10641.871929999998,75323.055,0.1413
Knox County,2021-01-01,USA,114567.43218999999,811623.03,0.1412
Tallapoosa County,2021-01-01,USA,40696.270930000006,288186.006,0.1412
Henry County,2021-01-01,USA,668474.4697699999,4733358.673,0.1412
Northumberland County,2021-01-01,USA,3703.445910000001,26226.401,0.1412
Ingham County,2021-01-01,USA,840218.6266400001,5954265.393,0.1411
Modoc County,2021-01-01,USA,3715.165379999999,26338.165,0.1411
Rock County,2021-01-01,USA,355.73176000000007,2521.205,0.1411
Talbot County,2021-01-01,USA,66941.85929000002,474459.875,0.1411
Nicholas County,2021-01-01,USA,16928.74951,119949.929,0.1411
Cottonwood County,2021-01-01,USA,24619.53488,174505.124,0.1411
Yuba City Urban Area,2021-01-01,USA,175654.82896999997,1244967.013,0.1411
Buena Vista Independent City,2021-01-01,USA,12905.553979999999,91471.604,0.1411
Honolulu Urban Area,2021-01-01,USA,1007918.2245000005,7148574.493,0.141
York County,2021-01-01,USA,826801.4836999999,5868412.584,0.1409
Cumberland County,2021-01-01,USA,3043.8411599999986,21612.677,0.1408
Johnson County,2021-01-01,USA,292605.27428,2078845.305,0.1408
Petersburg Independent City,2021-01-01,USA,72738.69372000001,516492.34,0.1408
Richland County,2021-01-01,USA,421432.61681999994,2993286.07,0.1408
Burlington County,2021-01-01,USA,955149.2504999998,6788966.702,0.1407
Vilas County,2021-01-01,USA,40244.3682,286034.285,0.1407
Saline County,2021-01-01,USA,145484.31801,1034313.88,0.1407
Lafayette County,2021-01-01,USA,30293.538080000002,215273.375,0.1407
Carbon County,2021-01-01,USA,15598.467049999997,110884.765,0.1407
Marin County,2021-01-01,USA,346648.63377,2465801.49,0.1406
Columbia County,2021-01-01,USA,154920.91855,1101990.122,0.1406
Colonial Heights Independent City,2021-01-01,USA,44859.88516000001,319006.383,0.1406
Ada County,2021-01-01,USA,1248105.87142,8879498.01,0.1406
Cascade County,2021-01-01,USA,136921.65984,974169.779,0.1406
Otsego County,2021-01-01,USA,59319.46322999999,421898.148,0.1406
Atlantic City Urban Area,2021-01-01,USA,339354.02223000006,2415914.922,0.1405
Tuscarawas County,2021-01-01,USA,168603.3482,1200444.291,0.1405
Richland County,2021-01-01,USA,52955.685020000004,376866.157,0.1405
Laramie County,2021-01-01,USA,194750.05388,1387521.845,0.1404
Collin County,2021-01-01,USA,2124752.88363,15141935.901,0.1403
Lincoln County,2021-01-01,USA,58234.44769000001,415370.879,0.1402
Dixon County,2021-01-01,USA,6934.05156,49498.227,0.1401
Mason County,2021-01-01,USA,31039.076940000003,221596.118,0.1401
Lincoln County,2021-01-01,USA,6067.640900000001,43349.621,0.14
Pocahontas County,2021-01-01,USA,2822.4634699999997,20156.777,0.14
Humphreys County,2021-01-01,USA,4294.207810000001,30668.27,0.14
Menard County,2021-01-01,USA,9496.17348,67898.838,0.1399
Madison County,2021-01-01,USA,6393.841209999999,45689.31,0.1399
Bell County,2021-01-01,USA,20024.671429999995,143110.636,0.1399
Bear Lake County,2021-01-01,USA,5420.75716,38745.762,0.1399
Barnstable County,2021-01-01,USA,221859.54953999998,1588326.77,0.1397
Ozaukee County,2021-01-01,USA,244110.32937000005,1747260.318,0.1397
Bloomington Urban Area,2021-01-01,USA,289810.91383000015,2075179.369,0.1397
Bristol County,2021-01-01,USA,95685.96983999999,684835.373,0.1397
Allen Parish,2021-01-01,USA,12955.198370000007,92836.068,0.1395
Kanawha County,2021-01-01,USA,305345.23487999995,2189587.749,0.1395
Baltimore Urban Area,2021-01-01,USA,5004902.845500001,35873451.317,0.1395
Dunklin County,2021-01-01,USA,30377.591170000003,217687.673,0.1395
Muncie Urban Area,2021-01-01,USA,233453.98444,1674148.118,0.1394
Williamsburg Independent City,2021-01-01,USA,54410.480379999986,390398.772,0.1394
Santa Rosa Urban Area,2021-01-01,USA,590296.6326500002,4234565.221,0.1394
Thomas County,2021-01-01,USA,461.63735999999983,3311.724,0.1394
Cass County,2021-01-01,USA,39045.157510000005,280151.017,0.1394
Merced Urban Area,2021-01-01,USA,312715.7034599999,2245237.43,0.1393
Southampton County,2021-01-01,USA,20475.248810000005,147038.6,0.1393
Lake County,2021-01-01,USA,1985470.8765999998,14267838.176,0.1392
Wilkes County,2021-01-01,USA,78833.55379,566357.633,0.1392
Wahkiakum County,2021-01-01,USA,2887.7502600000003,20740.004,0.1392
Phillips County,2021-01-01,USA,1816.4657900000002,13045.163,0.1392
Benton County,2021-01-01,USA,10584.499590000001,76012.251,0.1392
Clark County,2021-01-01,USA,3845.4146099999984,27615.877,0.1392
Cumberland County,2021-01-01,USA,5035.766029999999,36206.534,0.1391
Elmore County,2021-01-01,USA,24888.19565,178947.819,0.1391
Clark County,2021-01-01,USA,749468.6893900002,5391151.867,0.139
Monroe County,2021-01-01,USA,284315.1564900001,2047577.079,0.1389
Luce County,2021-01-01,USA,8282.7172,59649.175,0.1389
Montgomery County,2021-01-01,USA,36461.667109999995,262473.455,0.1389
Chatham County,2021-01-01,USA,77381.57266999998,557117.184,0.1389
Saunders County,2021-01-01,USA,26161.87703,188337.189,0.1389
Lansing Urban Area,2021-01-01,USA,1207499.76557,8702612.763,0.1388
Cheboygan County,2021-01-01,USA,24893.579730000005,179307.391,0.1388
Walsh County,2021-01-01,USA,25312.57958,182555.937,0.1387
York Urban Area,2021-01-01,USA,770760.16364,5562003.115,0.1386
Walworth County,2021-01-01,USA,237666.60372000007,1714971.466,0.1386
Grays Harbor County,2021-01-01,USA,130352.18145,940725.439,0.1386
Hall County,2021-01-01,USA,525434.9899199998,3794315.03,0.1385
Hamlin County,2021-01-01,USA,6971.228680000003,50329.644,0.1385
Waseca County,2021-01-01,USA,50453.31854000001,364181.712,0.1385
Hendry County,2021-01-01,USA,51155.9179,369679.622,0.1384
Pinal County,2021-01-01,USA,236391.06695,1707462.094,0.1384
Columbia County,2021-01-01,USA,147759.02366000004,1067265.27,0.1384
Summit County,2021-01-01,USA,1016770.7049600002,7347583.795,0.1384
Bay County,2021-01-01,USA,179936.87677999996,1299930.505,0.1384
Franklin County,2021-01-01,USA,4598855.2843,33223734.565,0.1384
Gilmer County,2021-01-01,USA,37105.4818,268069.942,0.1384
Breckinridge County,2021-01-01,USA,5381.980960000002,38921.753,0.1383
Ray County,2021-01-01,USA,17036.576350000003,123193.537,0.1383
Greenwood County,2021-01-01,USA,146171.37127,1056684.944,0.1383
Dickson County,2021-01-01,USA,78930.77420999996,570869.506,0.1383
Hettinger County,2021-01-01,USA,1567.3751199999992,11345.035,0.1382
Jackson County,2021-01-01,USA,32018.093860000004,231755.667,0.1382
Wells County,2021-01-01,USA,4107.73729,29721.74,0.1382
Lake County,2021-01-01,USA,26699.643920000006,193253.563,0.1382
Grant County,2021-01-01,USA,7742.241689999996,56020.771,0.1382
Sheridan County,2021-01-01,USA,29572.335389999993,213934.11,0.1382
Caddo County,2021-01-01,USA,20095.06013,145497.025,0.1381
Pike County,2021-01-01,USA,9554.039260000001,69168.301,0.1381
Clarke County,2021-01-01,USA,27345.55304,197951.699,0.1381
Kalkaska County,2021-01-01,USA,29215.81068,211676.765,0.138
Butler County,2021-01-01,USA,12019.204629999998,87126.792,0.138
Golden Valley County,2021-01-01,USA,1745.06012,12664.315,0.1378
Beaver County,2021-01-01,USA,374416.36695,2717163.583,0.1378
Bladen County,2021-01-01,USA,37714.000199999995,274129.632,0.1376
Panola County,2021-01-01,USA,37079.729810000004,269566.601,0.1376
Anderson County,2021-01-01,USA,150319.23233,1092453.382,0.1376
Sanilac County,2021-01-01,USA,35332.40979,256945.522,0.1375
Mississippi County,2021-01-01,USA,16788.080289999994,122069.456,0.1375
Crittenden County,2021-01-01,USA,2935.2484400000008,21366.839,0.1374
Bee County,2021-01-01,USA,48528.55709,353332.046,0.1373
LaPorte County,2021-01-01,USA,258855.08803,1885535.529,0.1373
Phelps County,2021-01-01,USA,72367.85783000001,527101.44,0.1373
Jackson County,2021-01-01,USA,30364.00192,221325.531,0.1372
Erie County,2021-01-01,USA,1933361.6908800006,14105307.258,0.1371
Randolph County,2021-01-01,USA,52507.95599000001,383025.777,0.1371
Bristol Independent City,2021-01-01,USA,42899.933070000014,312823.977,0.1371
Wayne County,2021-01-01,USA,20276.738899999997,147929.137,0.1371
Marion County,2021-01-01,USA,19580.07453,142933.785,0.137
Essex County,2021-01-01,USA,9339.77035,68191.418,0.137
Leake County,2021-01-01,USA,16088.516239999994,117422.873,0.137
Benton County,2021-01-01,USA,24089.091599999992,175956.258,0.1369
King William County,2021-01-01,USA,32739.209740000006,239079.309,0.1369
Mono County,2021-01-01,USA,5362.669150000001,39212.747,0.1368
Warren County,2021-01-01,USA,49592.906610000005,362508.708,0.1368
Union County,2021-01-01,USA,20464.239039999997,149695.863,0.1367
Milwaukee Urban Area,2021-01-01,USA,5025621.47578,36784276.369,0.1366
Boise Urban Area,2021-01-01,USA,1184394.4808000003,8671835.356,0.1366
Douglas County,2021-01-01,USA,106743.68511000002,781253.839,0.1366
Bienville Parish,2021-01-01,USA,9248.77054,67698.211,0.1366
Clark County,2021-01-01,USA,45240.43101,331077.842,0.1366
Buffalo Urban Area,2021-01-01,USA,2355528.64391,17262465.08,0.1365
Baltimore County,2021-01-01,USA,3427578.3013,25101808.761,0.1365
Becker County,2021-01-01,USA,53279.50498,390614.71,0.1364
Stanley County,2021-01-01,USA,18098.055430000004,132639.609,0.1364
Salt Lake City Urban Area,2021-01-01,USA,2636935.4972399995,19350578.562,0.1363
Johnson County,2021-01-01,USA,410810.0397099999,3014383.289,0.1363
Chester County,2021-01-01,USA,67554.63190000001,495482.687,0.1363
Mitchell County,2021-01-01,USA,3770.4619199999997,27691.58,0.1362
Cumberland County,2021-01-01,USA,4547.374689999999,33423.168,0.1361
Madison County,2021-01-01,USA,20680.393659999998,151929.894,0.1361
Anne Arundel County,2021-01-01,USA,1046989.9788200003,7705399.864,0.1359
Noble County,2021-01-01,USA,114979.68110000003,846166.199,0.1359
Yakima County,2021-01-01,USA,696415.26062,5123263.45,0.1359
Noxubee County,2021-01-01,USA,4945.460249999997,36415.738,0.1358
Screven County,2021-01-01,USA,17259.7697,127078.236,0.1358
Pittsburgh Urban Area,2021-01-01,USA,4009621.205920001,29521711.399,0.1358
Garfield County,2021-01-01,USA,252.72200999999995,1861.454,0.1358
Jessamine County,2021-01-01,USA,85706.13909999996,630891.034,0.1358
Fergus County,2021-01-01,USA,20945.60615,154346.367,0.1357
Emmons County,2021-01-01,USA,3785.862459999998,27893.721,0.1357
Desoto County,2021-01-01,USA,25150.76626,185385.285,0.1357
Polk County,2021-01-01,USA,109656.41145999999,808808.44,0.1356
Waller County,2021-01-01,USA,61133.10522,450695.596,0.1356
Seminole County,2021-01-01,USA,25017.56705,184492.525,0.1356
Orange County,2021-01-01,USA,19609.556630000006,144705.929,0.1355
Honolulu County,2021-01-01,USA,1291614.0813999996,9531504.558,0.1355
Sioux Falls Urban Area,2021-01-01,USA,667329.3804500003,4926051.783,0.1355
De Kalb County,2021-01-01,USA,271429.11345,2005206.154,0.1354
Sarpy County,2021-01-01,USA,504636.3395,3730910.01,0.1353
Grant County,2021-01-01,USA,76751.27793,567266.857,0.1353
Greene County,2021-01-01,USA,11184.489760000002,82665.693,0.1353
Marshall County,2021-01-01,USA,111076.82597,821407.811,0.1352
Cumberland County,2021-01-01,USA,343365.35701,2540038.284,0.1352
Scott County,2021-01-01,USA,32068.877080000006,237263.436,0.1352
Valley County,2021-01-01,USA,6118.2844000000005,45253.858,0.1352
Petroleum County,2021-01-01,USA,198.51179999999997,1468.099,0.1352
Iowa City Urban Area,2021-01-01,USA,433802.9792,3207885.582,0.1352
Lake County,2021-01-01,USA,432587.7027700001,3200463.582,0.1352
Wasatch County,2021-01-01,USA,12635.963349999998,93478.618,0.1352
Clark County,2021-01-01,USA,696.48634,5156.121,0.1351
Saluda County,2021-01-01,USA,25627.807600000007,189736.789,0.1351
Dorchester County,2021-01-01,USA,59021.42167000001,437058.309,0.135
Green County,2021-01-01,USA,4687.60118,34716.833,0.135
Suffolk Independent City,2021-01-01,USA,200670.72425999993,1486276.69,0.135
Campbell County,2021-01-01,USA,202482.75981000005,1501511.087,0.1349
Adams County,2021-01-01,USA,53155.058410000005,393965.098,0.1349
Wasco County,2021-01-01,USA,53166.82070000001,394234.91,0.1349
Sioux City Urban Area,2021-01-01,USA,373974.82846,2773083.346,0.1349
Warren County,2021-01-01,USA,419586.24142000003,3113085.705,0.1348
Currituck County,2021-01-01,USA,4781.285169999999,35460.763,0.1348
Gregory County,2021-01-01,USA,3300.584810000001,24507.695,0.1347
Crawford County,2021-01-01,USA,88459.9266,656683.573,0.1347
Prairie County,2021-01-01,USA,3757.276260000001,27896.258,0.1347
Sonoma County,2021-01-01,USA,812110.1357100004,6030050.266,0.1347
Dukes County,2021-01-01,USA,3829.64578,28428.876,0.1347
Lodi Urban Area,2021-01-01,USA,200185.17439999996,1487072.156,0.1346
Fountain County,2021-01-01,USA,10921.34013,81172.815,0.1345
Lycoming County,2021-01-01,USA,270252.8167599999,2012532.072,0.1343
Yazoo County,2021-01-01,USA,34884.267349999995,259657.501,0.1343
Seattle Urban Area,2021-01-01,USA,8641573.43269,64357259.355,0.1343
Grenada County,2021-01-01,USA,25595.17489,190756.353,0.1342
Benton County,2021-01-01,USA,448760.6575699998,3344650.553,0.1342
Atascosa County,2021-01-01,USA,22349.243009999995,166577.334,0.1342
Bourbon County,2021-01-01,USA,24116.598939999993,179793.401,0.1341
Marion County,2021-01-01,USA,41010.77623,305788.623,0.1341
Boulder County,2021-01-01,USA,747618.2812699999,5574448.988,0.1341
Clay County,2021-01-01,USA,29864.16116,222800.681,0.134
Warren County,2021-01-01,USA,71664.61030000004,534897.174,0.134
Dakota County,2021-01-01,USA,1233412.1683399996,9206615.957,0.134
Dade County,2021-01-01,USA,5986.757679999999,44699.159,0.1339
Racine County,2021-01-01,USA,580970.8667500002,4339109.698,0.1339
Lawton Urban Area,2021-01-01,USA,159368.65917,1191404.719,0.1338
Rankin County,2021-01-01,USA,279361.4561099999,2088516.525,0.1338
Talbot County,2021-01-01,USA,3493.03401,26127.734,0.1337
Comanche County,2021-01-01,USA,164846.32982999994,1233501.311,0.1336
Howard County,2021-01-01,USA,819816.01707,6135709.773,0.1336
Somerset County,2021-01-01,USA,80554.19307000007,602780.741,0.1336
